cid,text,time,author,channel,votes,photo,heart
UgzOybFjEJQUoaHMKXx4AaABAg,An in depth video about email marketing side hustle would be amazing 🔥,8 個月前,Dorian Hahl,UCfL293Ck8bRgioDAB1YsJiA,25,https://yt3.ggpht.com/ytc/AKedOLRM_5b8g-mdjMRrwuuYU0gir43cyzdgFJDx8g=s176-c-k-c0x00ffffff-no-rj,0.0
UgxrVXwxeVJ0mhyMXWp4AaABAg,It would really be great if you put timestamps on your list videos. It makes the user experience so much better.,8 個月前,Train of Taught,UCAuo0a-X3_tLGO2E-Zn0x8Q,10,https://yt3.ggpht.com/ytc/AKedOLQZVfOZIi6P5Xgk2Gaf3hH_Dimddk11Axg0mLfM=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw-FY3XZTdPazeMGdd4AaABAg,Thank you~ have been watching your channel for couple of weeks ago and it's really make sense and it really help me through,8 個月前,lucy5 5 6 4 5 @ Gmail . com,UCsaRw0brUZ4QbkXM5HnPU7g,2,https://yt3.ggpht.com/hohB4wlDM68alMxXSIAvuhGPl1mbFlzb4FbB_CncciXai2jO5DIGDo3dmcoz2XYEdk4excDDeg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwb6lPwfHmVXfraY8x4AaABAg,"Ohh my one of the most informative video ever !!! 

So many ideas at one video 
Please include the time stamp... That makes it 10x easier to locate after 

You've got a new subscriber 🤗",8 個月前 (已編輯),Victor Vieira,UC05XcqFnPgfyBje7S8PGnzQ,0,https://yt3.ggpht.com/ytc/AKedOLQ2z0cbNosXxGd1qGVX_BLVbj6AjT5lzYTnzauZ4A=s176-c-k-c0x00ffffff-no-rj,0.0
UgxeseqFZ2et4ulSIkZ4AaABAg,Those were some great points. I should have thought of those in the Side Hustle video I made.,6 天前,Stephen Ethan,UCpBPrgzMblFvvOLmA6oEEBQ,0,https://yt3.ggpht.com/2Hq28gf3XpPfEkV33MeYhLS7JFm-oNjwHXaJmadS-CCOt_kfK85-y_pTtlB9QTvMCWaM4pgUdg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxPUZGWJlQv3BSwqbt4AaABAg,Valuable information.  Appreciate you providing creative ideas that are profitable.   Thank you,8 個月前,Eric Nivo,UCD1DYxcLwgtzYpZf7LCjXGw,1,https://yt3.ggpht.com/MbMZsgbsBdp4rRrvf167CuVDzPBtckjX-gab3dIL5ZqlRaG6PzrbrJPmsP1lGGyTaryiV-S4=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw7jDaOzjhPo3h3zEN4AaABAg,"You are amazing, Noah. Fortunate to find when you had less than 20K subscribers or something. Learnt a lot since.",8 個月前,Sidharth K,UC4eptxMqvpDcdjr_aK4pH0A,4,https://yt3.ggpht.com/ytc/AKedOLTOCKqmmip677LaxCiNEbtl0eK1CWaXJR5aUTY-dw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxA74KbmQD030rTamx4AaABAg,Good video. I'm glad it has some different side hustles out there. Most side hustle vids or articles recycle the same things.,8 個月前,My Money Chronicles,UCu5C1y5rvb0Kw5SX6pS-jIg,2,https://yt3.ggpht.com/ytc/AKedOLR0y5OrqtFuxG_o8wyAQngL9csYoV79mWxzo8HG=s176-c-k-c0x00ffffff-no-rj,0.0
UgybZqjl06V1LlJic6F4AaABAg,"The more sources of income you have, the better off you'll be! That way if one source gets cut, you'll still have other sources to help you.",8 個月前,Alexa Madison,UCN8cIuRxwxmN8GGn0Hho6Fw,2,https://yt3.ggpht.com/cWABHP1HJ9yRz9_fnDqz2LkmS4gxaRAxhaBgWifUZzUtjZ2CeVWQbEEpHxOIqTxluMLCRpPtnw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLkDFgNado_K_7XCd4AaABAg,"Normally in commercial food businesses, including bakeries, you are legally required to bake your products in an oven that is not the same as your home oven where you cook and eat your own food. I.e., you have to rent a commercial oven somewhere. How does Facebook Marketplace get around that?",5 個月前,Clemdane,UC5Cs4-ghwY4OuI5bGKU5qfQ,0,https://yt3.ggpht.com/ytc/AKedOLRx1oClfbR8gwQwTXp9DG3Lgw7wRpdjiPtPUQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw9jye1XXsTCvlyF0J4AaABAg,Realtors would pay so much if we could get really good email marketing vs ALL  junk we get.,7 個月前,Eric Girard - Realtor,UCWBAoU8CM5E_ELNPnh9lV-A,0,https://yt3.ggpht.com/ytc/AKedOLTYw7xXCJbVK8_-xqTyO9nDTQ1RtZzVPP39OwQ94A=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz9slIqHY5OPh42nDN4AaABAg,Really interesting ideas!,6 個月前,Milla Katarina - Travel & Side Hustles,UCMQ_UuO1Fdgs01HkwdLBYmw,0,https://yt3.ggpht.com/DHQs-fO0ZDnk8q8PPXs-fTJATAFy1NcSRN3OJjPT_y1oNGkyVrTt_Wf7X6hT98wmhi5R-6Qwgg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyCQ58juuUZvqEFZjR4AaABAg,Great content as well. Thanks man,8 個月前,INVESTOFY STOCK ALERTS,UCCZ39bWFwPyo8X45-dLEXDg,1,https://yt3.ggpht.com/ytc/AKedOLTHwv0x6GKqZrE7GWgiZjeWPpl7zJygeEPl7_pVPQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwsajUGIuICIR35jPJ4AaABAg,What are some things i could do to make income while traveling abroad? I'm american but currently in Indonesia with my wife. I'm not able to work here and things are financially tough here at the moment. Im desperate. Can anyone help or have any advice?,8 個月前,G0ATCLIPZ,UC3GweHOoTprKrnQKm_xmaaQ,2,https://yt3.ggpht.com/D9hS0zxOtNNqHZm4hd0kh_3IFXspynOSpXP-zX5m-pwJYXKqnUjUh_SdV-rblmUhrIvFhmRkcg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx3R9giS5Ny-dkFyfN4AaABAg,I love this video so much. I'll start upcycling and selling baked goods on FB marketplace.,8 個月前,Kevin Olega,UC9B3QMqYayimBRnKpWqq8-Q,2,https://yt3.ggpht.com/ytc/AKedOLQ2svlCUrRZZaBnaRic06JQDfWL87EJyR8Mct7f9w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz_SgSBbfhypkjyLhB4AaABAg,“From your phone” proceeds to talk about jobs where you need a car 😐😐😐😐,6 個月前,Simone Biles,UCwfjePOkNNk9K4uX4Wr4sBA,408,https://yt3.ggpht.com/ytc/AKedOLRD3gUids1_qW5w8ue6PHbb5NFNTb8h4n-0nh73uQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwGke0oOo-NU-A0oPN4AaABAg,"Love these videos and ideas!  This stuff can work.  My girlfriend and I started an eBay business with what we had in storage totes, and have turned it into a $3,000 per month gross sales business in less than 2 years.  Best part is it cost us nothing to start.  Also, we started cleaning house rentals and charge a flat rate, usually making $100-200 per hour for the 2 of us.   Would love to turn our knowledge of reselling into an online consulting money maker.  Next goal.",7 個月前,Scott Windau,UClcwkQ4B5S2OJyMeJ_IXqJA,164,https://yt3.ggpht.com/ytc/AKedOLRTzCW-fZPi3ckAM4YkK7XL_P9TZjD_uM7kH7I4RQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxUfBkFwEeIlMY6h1x4AaABAg,As a European it's just baffling to see how many side hustles are possible in the usa. I'd just like to go to garage sales and flip some things but nobody does anything like this where I live lol,5 個月前,Scythe,UC3xhmRJPfc689W2vgcrULJA,18,https://yt3.ggpht.com/_CXuvGluZ9ql633t22hLOIn-qdu4HeQja5SFB_JD24XPlYz1bE5RmnJVWuBRuTP_n6vluN-TFQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzCwBRbmCSa8UBuTgx4AaABAg,"These are great tips!  I work from home and on the side watch dogs on Rover because I used them for my dog and liked the idea of my dog staying at someone's home.  It wasn't meant to be a huge source of extra income, but because of the pandemic, me living in a hot area and people ready to travel, I made over $10,000 in one month while working my regular job and other side projects.  I had to raise my prices so high to get less business and just keep the dogs I love having.  My goal is to make way less than that and just have 1 or 2 dogs at a time.",7 個月前,Success with Stacee,UCACVWUW6iMtcRmNg7iRi3KQ,51,https://yt3.ggpht.com/ytc/AKedOLR0AiIJ_1DHyeE0b11ndXisvQiKGeJDm_YcQXR-KpU=s176-c-k-c0x00ffffff-no-rj,0.0
UgzI7xVC7lAbMKwI8B54AaABAg,"You always come up with the greatest ideas for side hustles, Noah! Amazing video.👌",8 個月前,Marketing Harry,UC8bbeohnLzmsGPklJCSFpRQ,43,https://yt3.ggpht.com/ytc/AKedOLRln_BhMvQOXWSBIi9D3k5HZrXI-ayGBJWdJQmz=s176-c-k-c0x00ffffff-no-rj,0.0
UgznVpibExMEMULDikR4AaABAg,"Most people venture into crypto to be millionaires, meanwhile i just want to be debt free",6 天前,Patience Oluchi,UC9uvcSik0AVSTxGk--a5gMA,20,https://yt3.ggpht.com/ytc/AKedOLTPYRq6qin1lDoLXDBlZ5Xdja9cQYqraYEDtA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyAbiLq0J__5PjkC_F4AaABAg,"Semi-retired, looking for side hustles that are more WFH. But this helps. Thank you for sharing your ideas.",6 個月前,Adrien Chandler,UCzvX3BpbR6ygbLdDwTBUtnQ,27,https://yt3.ggpht.com/ytc/AKedOLSyG90pF7-u13zKVUiztNB92y4R2uPlYmNXXg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxCHumkYOdy-53cRDN4AaABAg,"I'm being a guinea pig for the Field Agent app.  So far I would say it is only worthwhile doing if you already plan to go to the store and/or are planning to buy a product they want you to ""test"" or whatever.  For my first gig, I will net profit of negative $5.  Cost of laundry detergent was about $10.  Gig paid a total of $5.  But, I got laundry detergent at half price.  If they want you to take a photo of a product you have to take around 6-8 photos.... which could be all 6 sides of a product (front, back, sides, top & bottom) as well as the shelf and perhaps the aisle.  The tough part about this is how to do it without looking suspect.  I'm going to try to make $100 with it and perhaps I'll do a full review later :D",8 個月前 (已編輯),Coconut Pete,UCPcAPHeZ2l9QAWbH4nB64-Q,45,https://yt3.ggpht.com/ytc/AKedOLR4xCBEEtC7r27hqggceTkZOn9dd3ZUAFbUUegwKmw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx5GDeS5SAbBYn1X194AaABAg,I bought your course on the $1000 extra a month and started a boat detailing business and pocketed 100k in my first year - thanks Noah - it really is getting off your arse and NOT being afraid of rejection - it does happen but that's part of it !!!,7 個月前,rob barense,UCScRODE6DYrkhVI9tSjosIw,91,https://yt3.ggpht.com/ytc/AKedOLTKC4X96i4BirEI8gzr4uHgv-jzlqoRsU_60A=s176-c-k-c0x00ffffff-no-rj,1.0
Ugx6Ej3OvP9c9Uvjn-94AaABAg,I get so many ideas and insane motivation just from hearing how you view the world! Love it,2 個月前,Viktor Sahlgren,UC34YUAdhaLY8ZxdXnax-bVw,2,https://yt3.ggpht.com/ytc/AKedOLSgfKjNShQsWRepvOe2teBvI7LfR8gcvKtWxEhL4w=s176-c-k-c0x00ffffff-no-rj,0.0
UgyXOHxd1AxlHv30ZZx4AaABAg,I don’t ever comment on videos but this one was pretty awesome. I’m trying to come up with ideas as I write this… while I’m at work haha thank you for this Noah. I really appreciate this video a lot,8 個月前,Zachary Rockhill,UCPbWVCtJHCYImCMbD5HMUPQ,51,https://yt3.ggpht.com/ytc/AKedOLQoEpchY6rBRqjEikCiHGFTfmgFoCiqt8PP0Qzfbw=s176-c-k-c0x00ffffff-no-rj,1.0
Ugz4MCVv7SApnFW54Gh4AaABAg,Thank you guys for uploading this great opportunity for all great ideas I love it 👍👍,6 個月前,sessie conteh,UCT8jmJtKm1CQyYctyF4Zamw,3,https://yt3.ggpht.com/64LX_HVnUf89V93xY3DOSfGyJ-PPQrA6RlOo-58VCKH7YbOJcQbn5Lflr2lUT7Tg_kbtayn7sQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxSbzrgTHPVUdqrDg14AaABAg,"One thing about online food delivery is if you plan on delivering on a bicycle, many companies still require a driver's license.",6 個月前,kyrios*dinjir,UCagHHq_lc17Vnrz8Bd6Dl9A,13,https://yt3.ggpht.com/ytc/AKedOLRlRjxdAc1f42wcmF6uGEgwcGhWl1FT-Yb1uGgTpA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyDS5LVX3XhrNjOKCx4AaABAg,I can't lie. You motivated me to start my own channel and now we headed somewhere 💫🙂🙏,8 個月前,Walk With Me WWM,UCrFyrErhQqY8g8N6QH3Rc7w,25,https://yt3.ggpht.com/EL3JEanVsuYZMpSqh2wJzAu7iRGEHjKyURW7qwUCt7-u5qQjx1wrD09aprQAV-POmNSRpYYL8B0=s176-c-k-c0x00ffffff-no-rj,0.0
UgxLNYgcBtdNoznjOqV4AaABAg,"Thank you so much,  this was fantastic,  I am so desperate for an online job or a business work from home,  I am originally a Turkish lady but have been living in England for 35 years. I worked as a self-employed beauty therapist almost for  30 years but I don't want to do it anymore.  I  will be 57 this year. I have no online experience only the basics as everybody else has and  I can't live without my laptop and Internet.  Really looking for something that I can do from home,  I can start straight away, with no experience required and earn money straight away which I need so badly at the moment. Many thanks in advance",4 個月前,hellod495,UCUbk5KCaIufwCL55nexYcAw,2,https://yt3.ggpht.com/ytc/AKedOLQnXS4B0ln__MH4UdMQ46ERicHh0sXQ7RGCEg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwhx_o-tY1Brc7noeF4AaABAg,Good positive energy on this channel! Great for the people,5 個月前,Rb,UCO6N_6PXhBHA8d-BjihHtSA,2,https://yt3.ggpht.com/ytc/AKedOLRMySZTjZV3Bbi0glQuvXTyTP7Z-zKwyvsniA=s176-c-k-c0x00ffffff-no-rj,1.0
UgzQCippHUGJ1vJm7M14AaABAg,"Hi there Noah, this was great man!! So many gems in one video. If you or anyone knowledgeable about this can help me, I have a question. How does one go about reporting these side incomes to the IRS?",4 個月前,Leonardo Galvan Juarez,UC4NXVA0yQx_NsDRpgQARhKQ,1,https://yt3.ggpht.com/ytc/AKedOLRn9UxWy8Tra3QkBXeBxjOMsioabhUjcDN7gg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzozAvjJGtp3GuYmPl4AaABAg,"These ideas good but kinda seems a little broad not exactly vague but close. Noah what if you did a series where someone who can you vet that has success in this field can have a conversation with you. On the step by steps, obstacles, tactics, capital and things needed to get any of these ideas going. Big fan of your work and hope app sumo continues to do well. Your YouTube team does well and you all are good. Thank you for all you do.",4 個月前,frank F,UCytpK2bJrQH4nkvAr5jMdXA,0,https://yt3.ggpht.com/ytc/AKedOLTKyDlCutXLPuQokSN-Qw036fchXG13N7Hxkg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxIFoHAgLpqrvklIHV4AaABAg,"""I have a day job , I am CEO..."" -- a new perspective to think about.",8 個月前,Fraz Ahmed,UC4pUtjxj55epcb15klxsz-w,27,https://yt3.ggpht.com/ytc/AKedOLTHQp2sqKHSec_GhpR3HMfBkaZYhbITfmIZ1zABJao=s176-c-k-c0x00ffffff-no-rj,0.0
UgzggulUbxYT4oYlHIV4AaABAg,"Damn, the gems dropped in just this one video is AMAZING. I enjoyed every bit of it. 🙌🏾👏🏾",6 個月前,Chon. Nk.,UCk9MiaGOZT05zowvmqBJsTw,3,https://yt3.ggpht.com/ytc/AKedOLRHPySjfPe9Ac5uXOQHWbHDrVZq7-oFm1Wwwzh1xQ=s176-c-k-c0x00ffffff-no-rj,1.0
Ugyb9SUyJbSOYIg18yN4AaABAg,Check out this video where I DMed billionaires and CEOs for business advice 👉https://youtu.be/PVSYh3nM-48,6 個月前,Noah Kagan,UCF2v8v8te3_u4xhIQ8tGy1g,185,https://yt3.ggpht.com/ytc/AKedOLTy1orGjcEab1_j07Ct8s9dzdmPvw4OicA4LW4B=s176-c-k-c0x00ffffff-no-rj,0.0
UgyYMTo4zWReRd1vIrh4AaABAg,"Moral from this series: Learn a skill, take some risks and start something of your own and have patience in the process of scaling up. Thanks a ton for this episode, Noah! This wasn't easy at all.",7 個月前,Shivin Unitholi,UCIO12bTFdOmc3mVAxbXyrRA,3969,https://yt3.ggpht.com/pWlUm3R6XnPEp2usVWnBzbWe9q4jhKEQApDT5vqXhGOyBdFUP2mwZbb2YsMXDzuoYrXGS7g66Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgwKtXP-BS-BfyQGD_94AaABAg,I respect Noah so much for having the balls to make this video for us. 😆😆,6 個月前,ThatNerdChris,UCy5N_eeEfvqMWXKSYc9QKBQ,2162,https://yt3.ggpht.com/9TA1zhrwIi_hbXs_OBpqztsQMV6Oerk24j49UUZGEenQB2OqHaCtyBfTQps6VA4pvmcPtIIG=s176-c-k-c0x00ffffff-no-rj,1.0
UgwUZdhQfRCyRa4i5oB4AaABAg,Networking is key and don’t be afraid to ask people. I use to valet cars in a hotel but asked this guest who always comes for dinner in the weekends. He opened the door in insurance sales for me and I did that made a ton of money and then branched out to real estate and property developments through another mutual network. Don’t have a college degree btw. Don’t be afraid to ask people! Most of them will give you guidance for free and if they see your really interested in it will give you a job or internship.,6 個月前,Andrew Jack,UCKnjOj42mRdDLwaC_fKcuBg,1689,https://yt3.ggpht.com/ytc/AKedOLRaXjb--W4UFQQpNPPgHDujyaMUJazt9a_CZARxLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxNLHuyuHZbEfZP_dh4AaABAg,I like how the architect admitted that it’s much harder now to start any business. He’s keeping it real,6 個月前,M B,UCx0e5B5olHUQa4XuuFwokOQ,653,https://yt3.ggpht.com/ytc/AKedOLT-sHrpqH8H-xWRf0hmjwt0J-2Dk_LfM899I-9l=s176-c-k-c0x00ffffff-no-rj,1.0
UgwNMObdvQbkF9pVmVB4AaABAg,"As someone who wants to be a millionaire, I found it super encouraging that so many of these were just high paying jobs and discipline. Makes the dream feel more realistic",3 個月前,The Millennial To Millionaire Podcast,UCxF99Gx6XoaiB1ai7GeIQWw,377,https://yt3.ggpht.com/amP7Snbz4Pc02CNDYEt6MbaOR7z-vAV_KK5tf5SvyrXejVQ1K1DIDy2H_fLubaPb4BNq92cjnQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzHVRLLMeRCjwrvO_J4AaABAg,The best thing about this is seeing how open some people are to sharing their knowledge with a complete stranger. So awesome.,4 個月前,Father Funk,UC-PFy0Uh1I-Gzv2x8E1q9JA,167,https://yt3.ggpht.com/ytc/AKedOLTVfjEe2faOHMprRdEFPJFqs1UL-3ATdsTvE6PBBg=s176-c-k-c0x00ffffff-no-rj,1.0
UgxzuDigT4QwdSFifpJ4AaABAg,"""According to Elon Musk"",  Since I’ve been asked a lot: I will always advise, we buy stock in several companies that make products & services that you believe in. Only sell if you think their products & services are trending worse. Don’t panic when the market does. This will serve you well in the long-term.",5 天前,harmony connie,UCrEIWAg6Sc_Goeqrc3L2qFA,449,https://yt3.ggpht.com/ytc/AKedOLQcNHQMgZLCjAoGautFNtALWXPnD51vhmPxTT2c=s176-c-k-c0x00ffffff-no-rj,0.0
UgwxgdFoI4MVAiuu_rp4AaABAg,I love the couples building together! How the man said “my wife has a good job” that helps! Yesss! Do it together! Love hearing from the couples so inspiring!,2 個月前 (已編輯),AdaywithDestiny&TJ,UCJk0xJlIFa6DDDEjTsJoPMA,112,https://yt3.ggpht.com/Q1XocB3b_HjX58VBAaYASk0pcsSt9VMmj7sknqdrcxhvzqzEQSH8g36wZVqNUKDunHV02sO4oQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyx94nWYjdqYHLJX9B4AaABAg,"As a 24 y/o struggling with, my stuff, this video was really inspiring. Found this to be very humbling. Thanks for making this, and I hope that my life works out, and that I can be an amazing person who helps others along the way.",6 個月前,Timothy Hebert,UCUUrAWqFsLyMgTTtbgNQLwg,141,https://yt3.ggpht.com/ytc/AKedOLSKPORNeoIE1Y-Kiy4qIG6U7LqVHvnfyrJTYxV_GxmEwLJMSshlGyWQTv5XZLBQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyy78qQNwXfkJDNANZ4AaABAg,I've always had that question when I drive-through these expensive houses.  What do they do for living?  You are very brave  For going there and asking them that question. Great job!,6 個月前,Orbelina Campbell,UCR9KRTex6sHwWmsjbBuWIIw,58,https://yt3.ggpht.com/ytc/AKedOLTvq0s_KSPxmmnmXB74GnRlYSRtUW69zWd3YDDpfig=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw1JwBfKm5J8RAsGGx4AaABAg,"Pretty cool and much respect to people who were open to talking about what they do. I probably would have been skeptical or brushed him off, but as a viewer I loved watching it and found it so interesting",6 個月前,RubeeRoja,UCADyqMECbfxmaalJKPIL3rQ,156,https://yt3.ggpht.com/ytc/AKedOLQZzl2HLMo1Q07MVdn1jOpVnRuNfTvOF1UVAg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzrFGWkcVgx7SK6T7Z4AaABAg,"I always love hearing stories about people doing something very unique or pivoting from a completely different field. Going from race car driving to becoming a builder, or a tech recruiter from banking. They all had their own unique take on how to be successful as well, which is a nice change of pace from typical success mantras.",5 個月前 (已編輯),Jonathan Gonzalez,UCdqV1Osc7GSLrujd4bjy91Q,29,https://yt3.ggpht.com/ytc/AKedOLROD8686aXhbODuFbOfadZuBh5wka7NhrDZt9paO60JRDvJ-Kzqy7DzwkWylYZy=s176-c-k-c0x00ffffff-no-rj,0.0
UgznPtK9AMKetvwZCkh4AaABAg,Loved the hedge fund guy. He was so open and real about everything.,7 個月前,Cody Ray Miller,UC81d9QP-ZMrco4AS5N98wwA,5597,https://yt3.ggpht.com/ytc/AKedOLQCzZmcARsjUjN-_eVfBlouV59JqXaZ6quqMuS1Dg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy0vGE-yOCJkjxoiQh4AaABAg,"The flow of ideas I got from this video is just incredible, I actually feel like I'm about to burst and need an outlet to explore these asap. I'm excited to see what that will be. Loved your video and loved your straightforward approach of the subject matter. Just everyday people that tapped into something that works for them, lots to think about and even more to act on. *Insert pensive sounds here*. Thanks for this.",6 個月前 (已編輯),Vivian Wall,UCLIGOkJsTTslvmVuhc50XvA,133,https://yt3.ggpht.com/ytc/AKedOLQTHWp8Zy6rakC-4MgBAbiH0pwW2ed6Q7mm9Gj5ZA=s176-c-k-c0x00ffffff-no-rj,0.0
UgystkstGnLCXRtcVMl4AaABAg,"What I really love about this video is the fact that people have great degrees, mixed with the experience they gained through the years, which helped them to reinvest their money & experience into their own business models & ideas they have. So yeah, great video!",2 個月前,IT Brezel,UCXEGP9q5_SRtq78aynBCwZQ,8,https://yt3.ggpht.com/kTeJJrAWrFo0oBoSkYlhp5BeL3hn-yiW_Lh02DHe2nGcGnrrx6BkViZd24uHCG_EHKiKJu5FTA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy4G74bUgATtLrvOcp4AaABAg,"I've always wanted to do this! Every time I drive in a nice neighborhood, I think, ""What do you have to do for a living to afford a home like this?"" My favorite was the director of finance at a software company. I always assumed you had to be en entrepreneur or own your own business in order to afford a home like that. Thanks for sharing this! Heard about you from the My First Million Podcast!",6 個月前,jsjoeio,UCKT4KfolAuqspj-zmGNdyLQ,72,https://yt3.ggpht.com/t9OeJTXvNfh0fj6ZQjWnzCVsAQwSt-EE_eLaR2CoaKVf-20BEOcdN90lURsmHE446Ak9BylwMbc=s176-c-k-c0x00ffffff-no-rj,0.0
UgzX_latqjL9ueMrSMt4AaABAg,"This is one of the most strategic, insightful videos I've watched in years I am BLOWN away. I am working on writing an app to help people learn about surprise medical bills and how to avoid them, and I am going to site you and your tips in my app. Thank you SO much, you are a gift to so many vulnerable people I know it. And Vcorpinvest🟡com is a gift to get the American's credit back in track <3:buffering::buffering:",2 個月前,Madyson Esperanza,UC3aGvw7dGJ7jRsZTNROPMOw,6,https://yt3.ggpht.com/ytc/AKedOLS73YyoSR5jKUyrkkmlm4Snw24vNdXDpFZVINX0=s176-c-k-c0x00ffffff-no-rj,0.0
UgwuubMKlakIZOF5dnB4AaABAg,great video. Keep it up.,2 週前,Woker - Vuelvete Millonario,UCZNdTdFM-wZ-A4lAXlyjOpQ,2,https://yt3.ggpht.com/kw89JL69KzWL8n95iiiYn5D-xxAFMa_rU7IYyWr-3UP2tBwE1JwsMVAHoHLJz_alTQho_6WIvzY=s176-c-k-c0x00ffffff-no-rj,1.0
Ugy_PiaHXIuUvrqB4FV4AaABAg,I like that you guys showed getting denied answers as well. Makes the video feel way more authentic.,7 個月前,Chris Rawls,UCFhNEma4mmO0AH2qEsF6F8A,1609,https://yt3.ggpht.com/tKdGGIxg25g1EECE0ePviEHzG8_xHu4-Sg8wOtcKvkhIWbl39dQoeprqpM8wKnClFqp49I-7=s176-c-k-c0x00ffffff-no-rj,0.0
